id,state,name,rate
18033,Indiana,DeKalb County,3.860765509
18035,Indiana,Delaware County,3.181096256
18037,Indiana,Dubois County,3.286131354
18039,Indiana,Elkhart County,3.962193577
18041,Indiana,Fayette County,4.172590726
18043,Indiana,Floyd County,3.687020069
18045,Indiana,Fountain County,#DIV/0!
18047,Indiana,Franklin County,3.750982449
18049,Indiana,Fulton County,3.732131923
18051,Indiana,Gibson County,3.748149518
18053,Indiana,Grant County,3.887022433
18055,Indiana,Greene County,3.635217797
18057,Indiana,Hamilton County,3.614742282
18059,Indiana,Hancock County,3.681420887
18061,Indiana,Harrison County,1.851631924
18063,Indiana,Hendricks County,1.916645106
18065,Indiana,Henry County,4.269658856
18067,Indiana,Howard County,4.209561702
18069,Indiana,Huntington County,3.48385007
18071,Indiana,Jackson County,4.029561348
18073,Indiana,Jasper County,4.05148347
18075,Indiana,Jay County,3.642742671
18077,Indiana,Jefferson County,2.761970065
18079,Indiana,Jennings County,1.794562826
18081,Indiana,Johnson County,3.463699723
18083,Indiana,Knox County,4.635015275
18085,Indiana,Kosciusko County,3.661714626
18087,Indiana,LaGrange County,4.092078643
18089,Indiana,Lake County,1.734507105
18091,Indiana,LaPorte County,4.198414222
18093,Indiana,Lawrence County,3.91920844
18095,Indiana,Madison County,3.953552094
18097,Indiana,Marion County,3.459508516
18099,Indiana,Marshall County,3.536884125
18101,Indiana,Martin County,4.342155955
18103,Indiana,Miami County,3.898989916
18105,Indiana,Monroe County,4.155220715
18107,Indiana,Montgomery County,3.442355355
18109,Indiana,Morgan County,3.561130378
18111,Indiana,Newton County,4.697347824
18113,Indiana,Noble County,3.722937167
18115,Indiana,Ohio County,4.211220512
18117,Indiana,Orange County,3.775296991
18119,Indiana,Owen County,4.5954832
18121,Indiana,Parke County,3.416431522
18123,Indiana,Perry County,3.715379314
18125,Indiana,Pike County,4.466384189
18127,Indiana,Porter County,3.978132714
18129,Indiana,Posey County,3.955354952
18131,Indiana,Pulaski County,4.450386104
18133,Indiana,Putnam County,3.585025011
18135,Indiana,Randolph County,3.544862374
18137,Indiana,Ripley County,3.290962404
18139,Indiana,Rush County,3.735810408
18141,Indiana,St. Joseph County,3.45626702
18143,Indiana,Scott County,3.244622382
18145,Indiana,Shelby County,1.850138856
18147,Indiana,Spencer County,1.721366449
18149,Indiana,Starke County,1.624549611
18151,Indiana,Steuben County,3.753784526
18153,Indiana,Sullivan County,3.660399921
18155,Indiana,Switzerland County,3.76069691
18157,Indiana,Tippecanoe County,4.446644961
18159,Indiana,Tipton County,3.555605552
18161,Indiana,Union County,3.662031098
18163,Indiana,Vanderburgh County,3.59946115
18165,Indiana,Vermillion County,4.705848408
18167,Indiana,Vigo County,3.385369012
18169,Indiana,Wabash County,4.580407087
18171,Indiana,Warren County,3.621183013
18173,Indiana,Warrick County,3.669112245
18175,Indiana,Washington County,4.444294289
18177,Indiana,Wayne County,3.444028747
18179,Indiana,Wells County,4.634488319
18181,Indiana,White County,1.69614742
18183,Indiana,Whitley County,3.575340487
19001,Iowa,Adair County,3.698460167
19003,Iowa,Adams County,1.81951833
19005,Iowa,Allamakee County,2.156244739
19007,Iowa,Appanoose County,4.097865342
19009,Iowa,Audubon County,2.108112833
19011,Iowa,Benton County,2.945465845
19013,Iowa,Black Hawk County,1.600664152
19015,Iowa,Boone County,2.625292436
19017,Iowa,Bremer County,2.396481037
19019,Iowa,Buchanan County,4.675705041
19021,Iowa,Buena Vista County,4.692473807
19023,Iowa,Butler County,2.39018249
19025,Iowa,Calhoun County,2.625292436
19027,Iowa,Carroll County,2.159132035
19029,Iowa,Cass County,3.043188126
19031,Iowa,Cedar County,2.171369905
19033,Iowa,Cerro Gordo County,1.830639983
19035,Iowa,Cherokee County,2.038248369
19037,Iowa,Chickasaw County,2.255244077
19039,Iowa,Clarke County,-0.546998767
19041,Iowa,Clay County,2.404027472
19043,Iowa,Clayton County,2.734771768
19045,Iowa,Clinton County,4.354193458
19047,Iowa,Crawford County,1.89368041
19049,Iowa,Dallas County,2.328017638
19051,Iowa,Davis County,4.107008567
19053,Iowa,Decatur County,2.654684343
19055,Iowa,Delaware County,2.570288062
19057,Iowa,Des Moines County,4.341473267
19059,Iowa,Dickinson County,2.457711461
19061,Iowa,Dubuque County,2.216220751
19063,Iowa,Emmet County,4.613415466
19065,Iowa,Fayette County,4.654529822
19067,Iowa,Floyd County,4.639969959
19069,Iowa,Franklin County,2.389790336
19071,Iowa,Fremont County,2.487108214
19073,Iowa,Greene County,3.038078566
19075,Iowa,Grundy County,1.82294958
19077,Iowa,Guthrie County,1.798474184
19079,Iowa,Hamilton County,1.837366779
19081,Iowa,Hancock County,1.997896276
19083,Iowa,Hardin County,4.633729158
19085,Iowa,Harrison County,4.692573357
19087,Iowa,Henry County,2.974087001
19089,Iowa,Howard County,2.759198804
19091,Iowa,Humboldt County,1.716788583
19093,Iowa,Ida County,1.759859282
19095,Iowa,Iowa County,3.124521845
19097,Iowa,Jackson County,4.662363676
19099,Iowa,Jasper County,1.998290168
19101,Iowa,Jefferson County,2.463412414
19103,Iowa,Johnson County,1.628655485
19105,Iowa,Jones County,2.680586858
19107,Iowa,Keokuk County,4.532314711
19109,Iowa,Kossuth County,2.365017756
19111,Iowa,Lee County,2.11419767
19113,Iowa,Linn County,2.373079695
19115,Iowa,Louisa County,1.919970152
19117,Iowa,Lucas County,4.509323418
19119,Iowa,Lyon County,2.226698249
19121,Iowa,Madison County,3.01708674
19123,Iowa,Mahaska County,2.384768589
19125,Iowa,Marion County,3.041332066
19127,Iowa,Marshall County,2.982401003
19129,Iowa,Mills County,1.856185469
19131,Iowa,Mitchell County,3.038078566
19133,Iowa,Monona County,3.91051816
19135,Iowa,Monroe County,2.402701374
19137,Iowa,Montgomery County,2.526570455
19139,Iowa,Muscatine County,2.217476848
19141,Iowa,O'Brien County,1.997554958
19143,Iowa,Osceola County,1.814849619
19145,Iowa,Page County,2.969685253
19147,Iowa,Palo Alto County,2.844948743
19149,Iowa,Plymouth County,2.137180268
19151,Iowa,Pocahontas County,3.124649215
19153,Iowa,Polk County,2.626353117
19155,Iowa,Pottawattamie County,2.735848959
19157,Iowa,Poweshiek County,3.026091026
19159,Iowa,Ringgold County,1.620404571
19161,Iowa,Sac County,2.226698249
19163,Iowa,Scott County,2.577113957
19165,Iowa,Shelby County,2.97051548
19167,Iowa,Sioux County,2.21367955
19169,Iowa,Story County,3.097099721
19171,Iowa,Tama County,1.628655485
19173,Iowa,Taylor County,1.770084531
19175,Iowa,Union County,2.894456926
19177,Iowa,Van Buren County,1.912644511
19179,Iowa,Wapello County,2.088985734
19181,Iowa,Warren County,2.460142217
19183,Iowa,Washington County,2.640138249
19185,Iowa,Wayne County,3.983075675
19187,Iowa,Webster County,2.189288658
19189,Iowa,Winnebago County,2.808903872
19191,Iowa,Winneshiek County,1.958914837
19193,Iowa,Woodbury County,4.112449368
19195,Iowa,Worth County,2.318420269
19197,Iowa,Wright County,1.929379174
20001,Kansas,Allen County,2.327250252
20003,Kansas,Anderson County,2.807054077
20005,Kansas,Atchison County,2.885943257
20007,Kansas,Barber County,2.768210275
20009,Kansas,Barton County,2.004889145
20011,Kansas,Bourbon County,2.411696661
20013,Kansas,Brown County,2.72130364
20015,Kansas,Butler County,2.929561144
20017,Kansas,Chase County,2.922502386
20019,Kansas,Chautauqua County,2.050247726
20021,Kansas,Cherokee County,2.08209404
20023,Kansas,Cheyenne County,2.833028252
20025,Kansas,Clark County,2.751778248
20027,Kansas,Clay County,2.09053595
20029,Kansas,Cloud County,2.34840157
20031,Kansas,Coffey County,2.733733574
20033,Kansas,Comanche County,2.252055008
20035,Kansas,Cowley County,1.939288571
20037,Kansas,Crawford County,2.637688607
20039,Kansas,Decatur County,2.426403942
20041,Kansas,Dickinson County,2.341461445
20043,Kansas,Doniphan County,2.558743169
20045,Kansas,Douglas County,2.860871756
20047,Kansas,Edwards County,2.830255542
20049,Kansas,Elk County,2.441404521
20051,Kansas,Ellis County,2.828093434
20053,Kansas,Ellsworth County,2.460113581
20055,Kansas,Finney County,2.35339284
20057,Kansas,Ford County,2.712644642
20059,Kansas,Franklin County,2.568457266
20061,Kansas,Geary County,2.797868042
20063,Kansas,Gove County,2.595004118
20065,Kansas,Graham County,2.717166363
20067,Kansas,Grant County,4.619550903
20069,Kansas,Gray County,2.734086761
20071,Kansas,Greeley County,2.411417142
20073,Kansas,Greenwood County,3.92921422
20075,Kansas,Hamilton County,2.768210275
20077,Kansas,Harper County,2.497076958
20079,Kansas,Harvey County,2.851090209
20081,Kansas,Haskell County,2.866877643
20083,Kansas,Hodgeman County,2.271570891
20085,Kansas,Jackson County,2.603078954
20087,Kansas,Jefferson County,2.539324857
20089,Kansas,Jewell County,2.782439624
20091,Kansas,Johnson County,2.025511992
20093,Kansas,Kearny County,2.948746088
20095,Kansas,Kingman County,2.790016888
20097,Kansas,Kiowa County,2.687162088
20099,Kansas,Labette County,1.946159807
20101,Kansas,Lane County,2.403713881
20103,Kansas,Leavenworth County,2.135491953
20105,Kansas,Lincoln County,2.963794234
20107,Kansas,Linn County,2.363424994
20109,Kansas,Logan County,2.284540061
20111,Kansas,Lyon County,2.390727765
20113,Kansas,McPherson County,2.328383498
20115,Kansas,Marion County,2.521441481
20117,Kansas,Marshall County,2.664442377
20119,Kansas,Meade County,2.443210152
20121,Kansas,Miami County,2.579512827
20123,Kansas,Mitchell County,2.89770883
20125,Kansas,Montgomery County,2.025511992
20127,Kansas,Morris County,2.056138791
20129,Kansas,Morton County,2.514813225
20131,Kansas,Nemaha County,3.70968471
20133,Kansas,Neosho County,2.657043939
20135,Kansas,Ness County,2.169839361
20137,Kansas,Norton County,2.672847447
20139,Kansas,Osage County,2.80519403
20141,Kansas,Osborne County,2.731204863
20143,Kansas,Ottawa County,2.383718694
20145,Kansas,Pawnee County,2.066314186
20147,Kansas,Phillips County,2.119030062
20149,Kansas,Pottawatomie County,3.871660589
20151,Kansas,Pratt County,2.376110888
20153,Kansas,Rawlins County,2.314711251
20155,Kansas,Reno County,2.737580012
20157,Kansas,Republic County,2.868281964
20159,Kansas,Rice County,2.336828072
20161,Kansas,Riley County,2.441404521
20163,Kansas,Rooks County,2.748260207
20165,Kansas,Rush County,2.790076124
20167,Kansas,Russell County,2.363123692
20169,Kansas,Saline County,1.937214318
20171,Kansas,Scott County,2.772384354
20173,Kansas,Sedgwick County,2.650563524
20175,Kansas,Seward County,2.924002153
20177,Kansas,Shawnee County,2.628877346
20179,Kansas,Sheridan County,2.876140948
20181,Kansas,Sherman County,2.657367583
20183,Kansas,Smith County,2.557637565
20185,Kansas,Stafford County,2.80227132
20187,Kansas,Stanton County,2.625604269
20189,Kansas,Stevens County,2.465026663
20191,Kansas,Sumner County,2.772398305
20193,Kansas,Thomas County,2.654029482
20195,Kansas,Trego County,2.702945553
20197,Kansas,Wabaunsee County,2.891917183
20199,Kansas,Wallace County,2.34840157
20201,Kansas,Washington County,4.092078643
20203,Kansas,Wichita County,2.270452249
20205,Kansas,Wilson County,2.367795804
20207,Kansas,Woodson County,1.673386672
20209,Kansas,Wyandotte County,2.680687244
21001,Kentucky,Adair County,2.904764205
21003,Kentucky,Allen County,2.959790789
21005,Kentucky,Anderson County,2.915457394
21007,Kentucky,Ballard County,2.819349777
21009,Kentucky,Barren County,3.13289311
21011,Kentucky,Bath County,2.896955287
21013,Kentucky,Bell County,2.612587346
21015,Kentucky,Boone County,3.138709312
21017,Kentucky,Bourbon County,3.801319392
21019,Kentucky,Boyd County,3.137127318
21021,Kentucky,Boyle County,3.412565619
21023,Kentucky,Bracken County,2.875275232
21025,Kentucky,Breathitt County,2.674282786
21027,Kentucky,Breckinridge County,2.953647142
21029,Kentucky,Bullitt County,0.019656672
21031,Kentucky,Butler County,2.79264778
21033,Kentucky,Caldwell County,2.727932249
21035,Kentucky,Calloway County,2.979947894
21037,Kentucky,Campbell County,2.904082997
21039,Kentucky,Carlisle County,3.230775802
21041,Kentucky,Carroll County,2.783954137
21043,Kentucky,Carter County,3.136047807
21045,Kentucky,Casey County,2.61412547
21047,Kentucky,Christian County,3.137726112
21049,Kentucky,Clark County,2.856717331
21051,Kentucky,Clay County,2.802851422
21053,Kentucky,Clinton County,3.132161415
21055,Kentucky,Crittenden County,2.625714678
21057,Kentucky,Cumberland County,3.134005036
21059,Kentucky,Daviess County,2.864287971
21061,Kentucky,Edmonson County,2.742250849
21063,Kentucky,Elliott County,2.917941813
21065,Kentucky,Estill County,2.267030026
21067,Kentucky,Fayette County,3.130741762
21069,Kentucky,Fleming County,3.134172404
21071,Kentucky,Floyd County,2.686670951
21073,Kentucky,Franklin County,2.964308938
21075,Kentucky,Fulton County,0.079607884
21077,Kentucky,Gallatin County,2.82900287
21079,Kentucky,Garrard County,2.199346541
21081,Kentucky,Grant County,2.875275232
21083,Kentucky,Graves County,3.801319392
21085,Kentucky,Grayson County,2.927561645
21087,Kentucky,Green County,2.891700767
21089,Kentucky,Greenup County,2.960414705
21091,Kentucky,Hancock County,3.980245342
21093,Kentucky,Hardin County,0.037937391
21095,Kentucky,Harlan County,2.95260606
21097,Kentucky,Harrison County,2.958835537
21099,Kentucky,Hart County,2.638686702
21101,Kentucky,Henderson County,2.797280191
21103,Kentucky,Henry County,0.013834547
21105,Kentucky,Hickman County,2.626101315
21107,Kentucky,Hopkins County,2.756579227
21109,Kentucky,Jackson County,0.027663799
21111,Kentucky,Jefferson County,2.760079104
21113,Kentucky,Jessamine County,2.916134682
21115,Kentucky,Johnson County,0.05513319
21117,Kentucky,Kenton County,2.873487541
21119,Kentucky,Knott County,3.594046217
21121,Kentucky,Knox County,2.931590986
21123,Kentucky,Larue County,2.957395728
21125,Kentucky,Laurel County,2.873676627
21127,Kentucky,Lawrence County,2.790294885
21129,Kentucky,Lee County,2.991054768
21131,Kentucky,Leslie County,2.599885043
21133,Kentucky,Letcher County,2.881746078
21135,Kentucky,Lewis County,2.851594094
21137,Kentucky,Lincoln County,3.867569355
21139,Kentucky,Livingston County,2.864067165
21141,Kentucky,Logan County,3.031341506
21143,Kentucky,Lyon County,2.903826344
21145,Kentucky,McCracken County,2.714150129
21147,Kentucky,McCreary County,3.091409802
21149,Kentucky,McLean County,2.859366734
21151,Kentucky,Madison County,3.133320937
21153,Kentucky,Magoffin County,3.133040553
21155,Kentucky,Marion County,2.571103503
21157,Kentucky,Marshall County,3.137909559
21159,Kentucky,Martin County,2.817517375
21161,Kentucky,Mason County,2.750717111
21163,Kentucky,Meade County,3.134172404
21165,Kentucky,Menifee County,0.031969922
21167,Kentucky,Mercer County,2.481361763
21169,Kentucky,Metcalfe County,2.857691815
21171,Kentucky,Monroe County,2.934722909
21173,Kentucky,Montgomery County,2.915457394
21175,Kentucky,Morgan County,3.135324584
21177,Kentucky,Muhlenberg County,2.908187811
21179,Kentucky,Nelson County,3.060675504
21181,Kentucky,Nicholas County,3.014269762
21183,Kentucky,Ohio County,2.483435453
21185,Kentucky,Oldham County,2.774015034
21187,Kentucky,Owen County,2.953435116
21189,Kentucky,Owsley County,3.159295584
21191,Kentucky,Pendleton County,2.769205731
21193,Kentucky,Perry County,3.499408543
21195,Kentucky,Pike County,2.936736453
21197,Kentucky,Powell County,2.885526568
21199,Kentucky,Pulaski County,2.70186123
21201,Kentucky,Robertson County,3.135826018
21203,Kentucky,Rockcastle County,2.675690031
21205,Kentucky,Rowan County,3.085586148
21207,Kentucky,Russell County,3.133252579
21209,Kentucky,Scott County,2.850639868
21211,Kentucky,Shelby County,3.133519449
21213,Kentucky,Simpson County,3.134384404
21215,Kentucky,Spencer County,2.999392604
21217,Kentucky,Taylor County,2.980721878
21219,Kentucky,Todd County,3.087213215
21221,Kentucky,Trigg County,2.792126709
21223,Kentucky,Trimble County,2.402701374
21225,Kentucky,Union County,2.357257731
21227,Kentucky,Warren County,0.032980215
21229,Kentucky,Washington County,2.921254506
21231,Kentucky,Wayne County,2.971297214
21233,Kentucky,Webster County,2.512183817
21235,Kentucky,Whitley County,0.0299839
21237,Kentucky,Wolfe County,2.905990254
21239,Kentucky,Woodford County,2.516808399
22001,Louisiana,Acadia Parish,3.132967462
22003,Louisiana,Allen Parish,2.550978421
22005,Louisiana,Ascension Parish,2.56234529
22007,Louisiana,Assumption Parish,#DIV/0!
22009,Louisiana,Avoyelles Parish,0.097035728
22011,Louisiana,Beauregard Parish,3.122715819
22013,Louisiana,Bienville Parish,3.041015917
22015,Louisiana,Bossier Parish,0.19213939
22017,Louisiana,Caddo Parish,3.138171743
22019,Louisiana,Calcasieu Parish,3.137026294
22021,Louisiana,Caldwell Parish,0.091847861
22023,Louisiana,Cameron Parish,0.252644173
22025,Louisiana,Catahoula Parish,3.174488581
22027,Louisiana,Claiborne Parish,3.095371858
22029,Louisiana,Concordia Parish,0.103137603
22031,Louisiana,De Soto Parish,3.130125287
22033,Louisiana,East Baton Rouge Parish,2.762943822
22035,Louisiana,East Carroll Parish,#DIV/0!
22037,Louisiana,East Feliciana Parish,0.029832269
22039,Louisiana,Evangeline Parish,#DIV/0!
22041,Louisiana,Franklin Parish,2.734650318
22043,Louisiana,Grant Parish,0.017129339
22045,Louisiana,Iberia Parish,2.5717264
22047,Louisiana,Iberville Parish,2.830245174
22049,Louisiana,Jackson Parish,2.976500411
22051,Louisiana,Jefferson Parish,0.090972832
22053,Louisiana,Jefferson Davis Parish,0.055172295
22055,Louisiana,Lafayette Parish,0.269593953
22057,Louisiana,Lafourche Parish,0.059225352
22059,Louisiana,La Salle Parish,0.080624607
22061,Louisiana,Lincoln Parish,3.101781908
22063,Louisiana,Livingston Parish,0.044731824
22065,Louisiana,Madison Parish,#DIV/0!
22067,Louisiana,Morehouse Parish,0.079693429
22069,Louisiana,Natchitoches Parish,0.00966947
22071,Louisiana,Orleans Parish,2.993600334
22073,Louisiana,Ouachita Parish,0.058667505
22075,Louisiana,Plaquemines Parish,0.042024097
22077,Louisiana,Pointe Coupee Parish,-0.606556865
22079,Louisiana,Rapides Parish,#DIV/0!
22081,Louisiana,Red River Parish,2.787714884
22083,Louisiana,Richland Parish,2.550978421
22085,Louisiana,Sabine Parish,0.012225049
22087,Louisiana,St. Bernard Parish,2.469483033
22089,Louisiana,St. Charles Parish,0.012609215
22091,Louisiana,St. Helena Parish,0.118504739
22093,Louisiana,St. James Parish,#DIV/0!
22095,Louisiana,St. John the Baptist Parish,0.02170168
22097,Louisiana,St. Landry Parish,0.041178748
22099,Louisiana,St. Martin Parish,2.692431379
22101,Louisiana,St. Mary Parish,1.766026715
22103,Louisiana,St. Tammany Parish,0.055486565
22105,Louisiana,Tangipahoa Parish,0.085999275
22107,Louisiana,Tensas Parish,0.047338425
22109,Louisiana,Terrebonne Parish,-0.377451467
22111,Louisiana,Union Parish,0.094090534
22113,Louisiana,Vermilion Parish,0.099343252
22115,Louisiana,Vernon Parish,0.086720795
22117,Louisiana,Washington Parish,3.13427994
22119,Louisiana,Webster Parish,0.049049334
22121,Louisiana,West Baton Rouge Parish,0.100576736
22123,Louisiana,West Carroll Parish,3.013698555
22125,Louisiana,West Feliciana Parish,0.044022719
22127,Louisiana,Winn Parish,#DIV/0!
23001,Maine,Androscoggin County,0.061861196
23003,Maine,Aroostook County,-0.143501933
23005,Maine,Cumberland County,3.955317258
23007,Maine,Franklin County,-0.156090796
23009,Maine,Hancock County,-0.194939349
23011,Maine,Kennebec County,3.283648978
23013,Maine,Knox County,-0.258959557
23015,Maine,Lincoln County,1.055574282
23017,Maine,Oxford County,-0.307787161
23019,Maine,Penobscot County,-0.293979415
23021,Maine,Piscataquis County,3.376072001
23023,Maine,Sagadahoc County,4.203160626
23025,Maine,Somerset County,-0.10556917
23027,Maine,Waldo County,4.14441789
23029,Maine,Washington County,-0.709788143
23031,Maine,York County,3.254763813
24001,Maryland,Allegany County,-0.431723906
24003,Maryland,Anne Arundel County,3.30177545
24005,Maryland,Baltimore County,4.022538371
24009,Maryland,Calvert County,3.917471289
24011,Maryland,Caroline County,4.310307272
24013,Maryland,Carroll County,4.583157711
24015,Maryland,Cecil County,4.342030797
24017,Maryland,Charles County,3.976282197
24019,Maryland,Dorchester County,4.483773389
24021,Maryland,Frederick County,4.183221028
24023,Maryland,Garrett County,4.621174102
24025,Maryland,Harford County,3.238897791
24027,Maryland,Howard County,3.967468158
24029,Maryland,Kent County,3.708941976
24031,Maryland,Montgomery County,1.788656544
24033,Maryland,Prince George's County,3.697779532
24035,Maryland,Queen Anne's County,4.149787386
24037,Maryland,St. Mary's County,4.47452219
24039,Maryland,Somerset County,1.787679144
24041,Maryland,Talbot County,4.11887105
24043,Maryland,Washington County,4.097455639
24045,Maryland,Wicomico County,2.299073553
24047,Maryland,Worcester County,4.140923599
24510,Maryland,Baltimore city,4.292264282
25001,Massachusetts,Barnstable County,3.917471289
25003,Massachusetts,Berkshire County,3.948217983
25005,Massachusetts,Bristol County,4.473928628
25007,Massachusetts,Dukes County,2.050175578
25009,Massachusetts,Essex County,3.303567187
25011,Massachusetts,Franklin County,3.481252064
25013,Massachusetts,Hampden County,3.776589719
25015,Massachusetts,Hampshire County,2.422491601
25017,Massachusetts,Middlesex County,1.624762867
25019,Massachusetts,Nantucket County,4.340648719
25021,Massachusetts,Norfolk County,3.247730172
25023,Massachusetts,Plymouth County,4.565771946
25025,Massachusetts,Suffolk County,1.932240419
25027,Massachusetts,Worcester County,4.084052775
26001,Michigan,Alcona County,1.88796678
26003,Michigan,Alger County,3.566783188
26005,Michigan,Allegan County,4.12293654
26007,Michigan,Alpena County,3.821595356
26009,Michigan,Antrim County,3.725399467
26011,Michigan,Arenac County,3.665392549
26013,Michigan,Baraga County,3.626266751
26015,Michigan,Barry County,4.427448694
26017,Michigan,Bay County,3.64196398
26019,Michigan,Benzie County,3.687176857
26021,Michigan,Berrien County,3.568010498
26023,Michigan,Branch County,3.355998676
26025,Michigan,Calhoun County,3.703077824
26027,Michigan,Cass County,3.746665185
26029,Michigan,Charlevoix County,3.873588149
26031,Michigan,Cheboygan County,3.464610339
26033,Michigan,Chippewa County,3.67500659
26035,Michigan,Clare County,3.396316092
26037,Michigan,Clinton County,3.824176896
26039,Michigan,Crawford County,3.775539174
26041,Michigan,Delta County,3.724566477
26043,Michigan,Dickinson County,4.417825003
26045,Michigan,Eaton County,4.066599577
26047,Michigan,Emmet County,3.793874045
26049,Michigan,Genesee County,3.670390919
26051,Michigan,Gladwin County,3.746665185
26053,Michigan,Gogebic County,3.753718875
26055,Michigan,Grand Traverse County,4.273199342
26057,Michigan,Gratiot County,3.840548259
26059,Michigan,Hillsdale County,3.832855484
26061,Michigan,Houghton County,3.724151486
26063,Michigan,Huron County,4.32216095
26065,Michigan,Ingham County,3.604482774
26067,Michigan,Ionia County,3.645694808
26069,Michigan,Iosco County,3.679899514
26071,Michigan,Iron County,3.655951634
26073,Michigan,Isabella County,3.870187677
26075,Michigan,Jackson County,3.833616751
26077,Michigan,Kalamazoo County,3.6891201
26079,Michigan,Kalkaska County,3.707183111
26081,Michigan,Kent County,3.669002048
26083,Michigan,Keweenaw County,3.778296872
26085,Michigan,Lake County,3.732977265
26087,Michigan,Lapeer County,3.640470081
26089,Michigan,Leelanau County,3.7345987
26091,Michigan,Lenawee County,3.657364647
26093,Michigan,Livingston County,3.834669296
26095,Michigan,Luce County,3.644463584
26097,Michigan,Mackinac County,3.425900698
26099,Michigan,Macomb County,3.601027448
26101,Michigan,Manistee County,3.699022038
26103,Michigan,Marquette County,3.62005235
26105,Michigan,Mason County,4.03602008
26107,Michigan,Mecosta County,3.685612814
26109,Michigan,Menominee County,3.66858547
26111,Michigan,Midland County,4.567846551
26113,Michigan,Missaukee County,3.856919963
26115,Michigan,Monroe County,3.664793292
26117,Michigan,Montcalm County,3.73669275
26119,Michigan,Montmorency County,3.835789441
26121,Michigan,Muskegon County,4.0311303
26123,Michigan,Newaygo County,3.778296872
26125,Michigan,Oakland County,3.879440586
26127,Michigan,Oceana County,3.622125716
26129,Michigan,Ogemaw County,3.744896366
26131,Michigan,Ontonagon County,3.872670987
26133,Michigan,Osceola County,4.031472249
26135,Michigan,Oscoda County,3.734578133
26137,Michigan,Otsego County,3.711643647
26139,Michigan,Ottawa County,3.826774936
26141,Michigan,Presque Isle County,3.885369351
26143,Michigan,Roscommon County,3.629641039
26145,Michigan,Saginaw County,3.765798277
26147,Michigan,St. Clair County,3.685245976
26149,Michigan,St. Joseph County,3.598100414
26151,Michigan,Sanilac County,4.008055439
26153,Michigan,Schoolcraft County,3.58110312
26155,Michigan,Shiawassee County,3.986292066
26157,Michigan,Tuscola County,3.739752497
26159,Michigan,Van Buren County,3.683505512
26161,Michigan,Washtenaw County,3.780117652
26163,Michigan,Wayne County,3.677359355
26165,Michigan,Wexford County,3.7345987
27001,Minnesota,Aitkin County,3.847735269
27003,Minnesota,Anoka County,1.942863214
27005,Minnesota,Becker County,4.587668985
27007,Minnesota,Beltrami County,4.59103004
27009,Minnesota,Benton County,1.582770508
27011,Minnesota,Big Stone County,4.51351194
27013,Minnesota,Blue Earth County,2.128899421
27015,Minnesota,Brown County,4.452545325
27017,Minnesota,Carlton County,1.621568597
27019,Minnesota,Carver County,2.918534843
27021,Minnesota,Cass County,4.142744707
27023,Minnesota,Chippewa County,2.092906833
27025,Minnesota,Chisago County,4.11855269
27027,Minnesota,Clay County,4.046565766
27029,Minnesota,Clearwater County,1.916645106
27031,Minnesota,Cook County,4.027556858
27033,Minnesota,Cottonwood County,3.974031938
27035,Minnesota,Crow Wing County,4.654409049
27037,Minnesota,Dakota County,2.092906833
27039,Minnesota,Dodge County,4.312760413
27041,Minnesota,Douglas County,3.982767188
27043,Minnesota,Faribault County,2.450627032
27045,Minnesota,Fillmore County,4.029333093
27047,Minnesota,Freeborn County,3.702295835
27049,Minnesota,Goodhue County,4.703401369
27051,Minnesota,Grant County,1.876814434
27053,Minnesota,Hennepin County,2.063947909
27055,Minnesota,Houston County,4.142744707
27057,Minnesota,Hubbard County,1.678672184
27059,Minnesota,Isanti County,4.627484678
27061,Minnesota,Itasca County,4.678811406
27063,Minnesota,Jackson County,4.007586234
27065,Minnesota,Kanabec County,2.790531112
27067,Minnesota,Kandiyohi County,4.198621568
27069,Minnesota,Kittson County,1.708434955
27071,Minnesota,Koochiching County,2.195963115
27073,Minnesota,Lac qui Parle County,4.07723325
27075,Minnesota,Lake County,4.633950292
27077,Minnesota,Lake of the Woods County,4.226679649
27079,Minnesota,Le Sueur County,3.992845775
27081,Minnesota,Lincoln County,3.735881511
27083,Minnesota,Lyon County,2.391913602
27085,Minnesota,McLeod County,2.009322031
27087,Minnesota,Mahnomen County,4.223697687
27089,Minnesota,Marshall County,4.427642971
27091,Minnesota,Martin County,2.077598872
27093,Minnesota,Meeker County,4.020086639
27095,Minnesota,Mille Lacs County,4.1656339
27097,Minnesota,Morrison County,1.624307942
27099,Minnesota,Mower County,2.719120939
27101,Minnesota,Murray County,4.217820126
27103,Minnesota,Nicollet County,2.503206349
27105,Minnesota,Nobles County,4.302050194
27107,Minnesota,Norman County,2.497533454
27109,Minnesota,Olmsted County,4.631202707
27111,Minnesota,Otter Tail County,4.238321907
27113,Minnesota,Pennington County,1.730940891
27115,Minnesota,Pine County,1.951507534
27117,Minnesota,Pipestone County,4.24566373
27119,Minnesota,Polk County,2.244049172
27121,Minnesota,Pope County,2.005883029
27123,Minnesota,Ramsey County,2.563206867
27125,Minnesota,Red Lake County,4.10921676
27127,Minnesota,Redwood County,2.077598872
27129,Minnesota,Renville County,1.759295158
27131,Minnesota,Rice County,4.164801072
27133,Minnesota,Rock County,4.653298991
27135,Minnesota,Roseau County,2.442360245
27137,Minnesota,St. Louis County,4.318287369
27139,Minnesota,Scott County,4.205683428
27141,Minnesota,Sherburne County,4.061688943
