id,state,name,rate
18013,Indiana,Brown County,0.249686511
18015,Indiana,Carroll County,0.333914301
18017,Indiana,Cass County,0.263388963
18019,Indiana,Clark County,0.29263345
18021,Indiana,Clay County,-1.442366209
18023,Indiana,Clinton County,0.43659896
18025,Indiana,Crawford County,1.347030464
18027,Indiana,Daviess County,0.57977747
18029,Indiana,Dearborn County,0.572423596
18031,Indiana,Decatur County,0.681303277
18033,Indiana,DeKalb County,0.719173633
18035,Indiana,Delaware County,0.039504616
18037,Indiana,Dubois County,0.144542343
18039,Indiana,Elkhart County,0.82060196
18041,Indiana,Fayette County,1.030998986
18043,Indiana,Floyd County,0.545428144
18045,Indiana,Fountain County,1.570796156
18047,Indiana,Franklin County,0.60939064
18049,Indiana,Fulton County,0.590540026
18051,Indiana,Gibson County,0.606558539
18053,Indiana,Grant County,0.745430964
18055,Indiana,Greene County,0.493626647
18057,Indiana,Hamilton County,0.473151091
18059,Indiana,Hancock County,0.539829816
18061,Indiana,Harrison County,-1.289961373
18063,Indiana,Hendricks County,-1.224948877
18065,Indiana,Henry County,1.128067493
18067,Indiana,Howard County,1.067970477
18069,Indiana,Huntington County,0.342258565
18071,Indiana,Jackson County,0.887969725
18073,Indiana,Jasper County,0.9098925
18075,Indiana,Jay County,0.501150824
18077,Indiana,Jefferson County,-0.379626568
18079,Indiana,Jennings County,-1.347030789
18081,Indiana,Johnson County,0.322108161
18083,Indiana,Knox County,1.49342268
18085,Indiana,Kosciusko County,0.520123014
18087,Indiana,LaGrange County,0.950486982
18089,Indiana,Lake County,-1.40708601
18091,Indiana,LaPorte County,1.05682245
18093,Indiana,Lawrence County,0.777616857
18095,Indiana,Madison County,0.811961194
18097,Indiana,Marion County,0.317923388
18099,Indiana,Marshall County,0.3952946
18101,Indiana,Martin County,1.200563642
18103,Indiana,Miami County,0.757398181
18105,Indiana,Monroe County,1.013628931
18107,Indiana,Montgomery County,0.300763732
18109,Indiana,Morgan County,0.419539145
18111,Indiana,Newton County,1.555755125
18113,Indiana,Noble County,0.581345498
18115,Indiana,Ohio County,1.069628666
18117,Indiana,Orange County,0.633705101
18119,Indiana,Owen County,1.453890647
18121,Indiana,Parke County,0.274839821
18123,Indiana,Perry County,0.573787409
18125,Indiana,Pike County,1.324791872
18127,Indiana,Porter County,0.836540662
18129,Indiana,Posey County,0.813763363
18131,Indiana,Pulaski County,1.308793714
18133,Indiana,Putnam County,0.44343315
18135,Indiana,Randolph County,0.403270566
18137,Indiana,Ripley County,0.149371409
18139,Indiana,Rush County,0.594218499
18141,Indiana,St. Joseph County,0.314675437
18143,Indiana,Scott County,0.103032348
18145,Indiana,Shelby County,-1.291454579
18147,Indiana,Spencer County,-1.420226919
18149,Indiana,Starke County,-1.517043217
18151,Indiana,Steuben County,0.612192755
18153,Indiana,Sullivan County,0.518808208
18155,Indiana,Switzerland County,0.619105945
18157,Indiana,Tippecanoe County,1.305052656
18159,Indiana,Tipton County,0.414014231
18161,Indiana,Union County,0.520439996
18163,Indiana,Vanderburgh County,0.457869928
18165,Indiana,Vermillion County,1.564255704
18167,Indiana,Vigo County,0.243777214
18169,Indiana,Wabash County,1.438814747
18171,Indiana,Warren County,0.479591196
18173,Indiana,Warrick County,0.527520275
18175,Indiana,Washington County,1.302701906
18177,Indiana,Wayne County,0.302437129
18179,Indiana,Wells County,1.492895718
18181,Indiana,White County,-1.445445612
18183,Indiana,Whitley County,0.433748614
19001,Iowa,Adair County,0.556868612
19003,Iowa,Adams County,-1.322074746
19005,Iowa,Allamakee County,-0.985348598
19007,Iowa,Appanoose County,0.956273254
19009,Iowa,Audubon County,-1.033480584
19011,Iowa,Benton County,-0.196129172
19013,Iowa,Black Hawk County,-1.540928649
19015,Iowa,Boone County,-0.516305616
19017,Iowa,Bremer County,-0.745112454
19019,Iowa,Buchanan County,1.534112374
19021,Iowa,Buena Vista County,1.550881102
19023,Iowa,Butler County,-0.751411238
19025,Iowa,Calhoun County,-0.516305616
19027,Iowa,Carroll County,-0.982461374
19029,Iowa,Cass County,-0.098405732
19031,Iowa,Cedar County,-0.970223495
19033,Iowa,Cerro Gordo County,-1.310953128
19035,Iowa,Cherokee County,-1.103344993
19037,Iowa,Chickasaw County,-0.886349645
19039,Iowa,Clarke County,-0.54699373
19041,Iowa,Clay County,-0.737566017
19043,Iowa,Clayton County,-0.406821651
19045,Iowa,Clinton County,1.212601216
19047,Iowa,Crawford County,-1.247912816
19049,Iowa,Dallas County,-0.813576052
19051,Iowa,Davis County,0.965421264
19053,Iowa,Decatur County,-0.486909118
19055,Iowa,Delaware County,-0.571305346
19057,Iowa,Des Moines County,1.199881093
19059,Iowa,Dickinson County,-0.683882042
19061,Iowa,Dubuque County,-0.925372724
19063,Iowa,Emmet County,1.471822897
19065,Iowa,Fayette County,1.512937187
19067,Iowa,Floyd County,1.498377339
19069,Iowa,Franklin County,-0.751808695
19071,Iowa,Fremont County,-0.654485489
19073,Iowa,Greene County,-0.103515353
19075,Iowa,Grundy County,-1.318643624
19077,Iowa,Guthrie County,-1.343118895
19079,Iowa,Hamilton County,-1.304226353
19081,Iowa,Hancock County,-1.143697047
19083,Iowa,Hardin County,1.492136576
19085,Iowa,Harrison County,1.550980652
19087,Iowa,Henry County,-0.167507683
19089,Iowa,Howard County,-0.382394564
19091,Iowa,Humboldt County,-1.424804306
19093,Iowa,Ida County,-1.381733778
19095,Iowa,Iowa County,-0.017072274
19097,Iowa,Jackson County,1.520771028
19099,Iowa,Jasper County,-1.143303223
19101,Iowa,Jefferson County,-0.678181056
19103,Iowa,Johnson County,-1.512937336
19105,Iowa,Jones County,-0.461010789
19107,Iowa,Keokuk County,1.390722269
19109,Iowa,Kossuth County,-0.77657574
19111,Iowa,Lee County,-1.027395751
19113,Iowa,Linn County,-0.7685138
19115,Iowa,Louisa County,-1.221623085
19117,Iowa,Lucas County,1.36773102
19119,Iowa,Lyon County,-0.91489523
19121,Iowa,Madison County,-0.124507433
19123,Iowa,Mahaska County,-0.756825015
19125,Iowa,Marion County,-0.100261814
19127,Iowa,Marshall County,-0.159193583
19129,Iowa,Mills County,-1.285407521
19131,Iowa,Mitchell County,-0.103515353
19133,Iowa,Monona County,0.768926563
19135,Iowa,Monroe County,-0.738892306
19137,Iowa,Montgomery County,-0.615023476
19139,Iowa,Muscatine County,-0.924122059
19141,Iowa,O'Brien County,-1.144038389
19143,Iowa,Osceola County,-1.326744024
19145,Iowa,Page County,-0.17190945
19147,Iowa,Palo Alto County,-0.296647384
19149,Iowa,Plymouth County,-1.004413388
19151,Iowa,Pocahontas County,-0.016944893
19153,Iowa,Polk County,-0.515240658
19155,Iowa,Pottawattamie County,-0.405748227
19157,Iowa,Poweshiek County,-0.115503038
19159,Iowa,Ringgold County,-1.521188236
19161,Iowa,Sac County,-0.91489523
19163,Iowa,Scott County,-0.564481502
19165,Iowa,Shelby County,-0.171079246
19167,Iowa,Sioux County,-0.927913877
19169,Iowa,Story County,-0.044496752
19171,Iowa,Tama County,-1.512937336
19173,Iowa,Taylor County,-1.371508513
19175,Iowa,Union County,-0.247138668
19177,Iowa,Van Buren County,-1.228948718
19179,Iowa,Wapello County,-1.052607542
19181,Iowa,Warren County,-0.681451255
19183,Iowa,Washington County,-0.501456301
19185,Iowa,Wayne County,0.841483781
19187,Iowa,Webster County,-0.952304806
19189,Iowa,Winnebago County,-0.332692625
19191,Iowa,Winneshiek County,-1.182678679
19193,Iowa,Woodbury County,0.970857255
19195,Iowa,Worth County,-0.823173173
19197,Iowa,Wright County,-1.212214296
20001,Kansas,Allen County,-0.814348818
20003,Kansas,Anderson County,-0.334539557
20005,Kansas,Atchison County,-0.25565006
20007,Kansas,Barber County,-0.373383446
20009,Kansas,Barton County,-1.136703888
20011,Kansas,Bourbon County,-0.729897154
20013,Kansas,Brown County,-0.420290198
20015,Kansas,Butler County,-0.212032151
20017,Kansas,Chase County,-0.219090935
20019,Kansas,Chautauqua County,-1.091345413
20021,Kansas,Cherokee County,-1.059499156
20023,Kansas,Cheyenne County,-0.308565202
20025,Kansas,Clark County,-0.389815333
20027,Kansas,Clay County,-1.051057126
20029,Kansas,Cloud County,-0.793191603
20031,Kansas,Coffey County,-0.407860042
20033,Kansas,Comanche County,-0.889538294
20035,Kansas,Cowley County,-1.202304424
20037,Kansas,Crawford County,-0.503905282
20039,Kansas,Decatur County,-0.715189286
20041,Kansas,Dickinson County,-0.800132565
20043,Kansas,Doniphan County,-0.582850021
20045,Kansas,Douglas County,-0.280721583
20047,Kansas,Edwards County,-0.311338025
20049,Kansas,Elk County,-0.700189281
20051,Kansas,Ellis County,-0.313500146
20053,Kansas,Ellsworth County,-0.681480212
20055,Kansas,Finney County,-0.788201241
20057,Kansas,Ford County,-0.428948711
20059,Kansas,Franklin County,-0.573137034
20061,Kansas,Geary County,-0.343725476
20063,Kansas,Gove County,-0.546589033
20065,Kansas,Graham County,-0.424427336
20067,Kansas,Grant County,1.47795837
20069,Kansas,Gray County,-0.407506861
20071,Kansas,Greeley County,-0.730177328
20073,Kansas,Greenwood County,0.787622431
20075,Kansas,Hamilton County,-0.373383446
20077,Kansas,Harper County,-0.644516596
20079,Kansas,Harvey County,-0.290503493
20081,Kansas,Haskell County,-0.274715834
20083,Kansas,Hodgeman County,-0.870023119
20085,Kansas,Jackson County,-0.538515091
20087,Kansas,Jefferson County,-0.602268393
20089,Kansas,Jewell County,-0.359154064
20091,Kansas,Johnson County,-1.116081104
20093,Kansas,Kearny County,-0.192847151
20095,Kansas,Kingman County,-0.351576362
20097,Kansas,Kiowa County,-0.454431296
20099,Kansas,Labette County,-1.195433191
20101,Kansas,Lane County,-0.737880869
20103,Kansas,Leavenworth County,-1.00610123
20105,Kansas,Lincoln County,-0.177798961
20107,Kansas,Linn County,-0.778168195
20109,Kansas,Logan County,-0.857053234
20111,Kansas,Lyon County,-0.750866056
20113,Kansas,McPherson County,-0.813209811
20115,Kansas,Marion County,-0.620152682
20117,Kansas,Marshall County,-0.477151566
20119,Kansas,Meade County,-0.698383525
20121,Kansas,Miami County,-0.562080831
20123,Kansas,Mitchell County,-0.243884459
20125,Kansas,Montgomery County,-1.116081104
20127,Kansas,Morris County,-1.08545526
20129,Kansas,Morton County,-0.626779963
20131,Kansas,Nemaha County,0.568093204
20133,Kansas,Neosho County,-0.484549559
20135,Kansas,Ness County,-0.971753905
20137,Kansas,Norton County,-0.46874634
20139,Kansas,Osage County,-0.336399443
20141,Kansas,Osborne County,-0.410388791
20143,Kansas,Ottawa County,-0.757874493
20145,Kansas,Pawnee County,-1.075278981
20147,Kansas,Phillips County,-1.022563665
20149,Kansas,Pottawatomie County,0.73006917
20151,Kansas,Pratt County,-0.765482284
20153,Kansas,Rawlins County,-0.826882331
20155,Kansas,Reno County,-0.404013468
20157,Kansas,Republic County,-0.273311502
20159,Kansas,Rice County,-0.804765118
20161,Kansas,Riley County,-0.700189281
20163,Kansas,Rooks County,-0.393333561
20165,Kansas,Rush County,-0.351517381
20167,Kansas,Russell County,-0.778470135
20169,Kansas,Saline County,-1.204378719
20171,Kansas,Scott County,-0.369209358
20173,Kansas,Sedgwick County,-0.491029902
20175,Kansas,Seward County,-0.217591164
20177,Kansas,Shawnee County,-0.512716256
20179,Kansas,Sheridan County,-0.265452497
20181,Kansas,Sherman County,-0.484226018
20183,Kansas,Smith County,-0.583955883
20185,Kansas,Stafford County,-0.33932216
20187,Kansas,Stanton County,-0.515989373
20189,Kansas,Stevens County,-0.676567311
20191,Kansas,Sumner County,-0.369195242
20193,Kansas,Thomas County,-0.48756386
20195,Kansas,Trego County,-0.438647982
20197,Kansas,Wabaunsee County,-0.249676131
20199,Kansas,Wallace County,-0.793191603
20201,Kansas,Washington County,0.950486982
20203,Kansas,Wichita County,-0.871140921
20205,Kansas,Wilson County,-0.773797796
20207,Kansas,Woodson County,-1.468206167
20209,Kansas,Wyandotte County,-0.460906678
21001,Kentucky,Adair County,-0.236829025
21003,Kentucky,Allen County,-0.181802819
21005,Kentucky,Anderson County,-0.226136229
21007,Kentucky,Ballard County,-0.322243762
21009,Kentucky,Barren County,-0.008701223
21011,Kentucky,Bath County,-0.244638343
21013,Kentucky,Bell County,-0.529006519
21015,Kentucky,Boone County,-0.002883899
21017,Kentucky,Bourbon County,0.659727985
21019,Kentucky,Boyd County,-0.004466197
21021,Kentucky,Boyle County,0.270974971
21023,Kentucky,Bracken County,-0.26631807
21025,Kentucky,Breathitt County,-0.467311062
21027,Kentucky,Breckinridge County,-0.18794697
21029,Kentucky,Bullitt County,0.01965583
21031,Kentucky,Butler County,-0.348946715
21033,Kentucky,Caldwell County,-0.413662071
21035,Kentucky,Calloway County,-0.161647091
21037,Kentucky,Campbell County,-0.23751041
21039,Kentucky,Carlisle County,0.089184366
21041,Kentucky,Carroll County,-0.357639603
21043,Kentucky,Carter County,-0.005545917
21045,Kentucky,Casey County,-0.527467966
21047,Kentucky,Christian County,-0.003867288
21049,Kentucky,Clark County,-0.284876405
21051,Kentucky,Clay County,-0.338742008
21053,Kentucky,Clinton County,-0.00943306
21055,Kentucky,Crittenden County,-0.515879314
21057,Kentucky,Cumberland County,-0.007589082
21059,Kentucky,Daviess County,-0.277305853
21061,Kentucky,Edmonson County,-0.39934257
21063,Kentucky,Elliott County,-0.22365181
21065,Kentucky,Estill County,-0.874563537
21067,Kentucky,Fayette County,-0.010852986
21069,Kentucky,Fleming County,-0.007421682
21071,Kentucky,Floyd County,-0.454922795
21073,Kentucky,Franklin County,-0.177285094
21075,Kentucky,Fulton County,0.079607122
21077,Kentucky,Gallatin County,-0.312590523
21079,Kentucky,Garrard County,-0.942247464
21081,Kentucky,Grant County,-0.26631807
21083,Kentucky,Graves County,0.659727985
21085,Kentucky,Grayson County,-0.214031731
21087,Kentucky,Green County,-0.249892962
21089,Kentucky,Greenup County,-0.181178775
21091,Kentucky,Hancock County,0.838653514
21093,Kentucky,Hardin County,0.037935673
21095,Kentucky,Harlan County,-0.188987278
21097,Kentucky,Harrison County,-0.182759326
21099,Kentucky,Hart County,-0.502907208
21101,Kentucky,Henderson County,-0.344313449
21103,Kentucky,Henry County,0.013833919
21105,Kentucky,Hickman County,-0.515492621
21107,Kentucky,Hopkins County,-0.385014309
21109,Kentucky,Jackson County,0.027662545
21111,Kentucky,Jefferson County,-0.381514319
21113,Kentucky,Jessamine County,-0.225460096
21115,Kentucky,Johnson County,0.055132517
21117,Kentucky,Kenton County,-0.26810715
21119,Kentucky,Knott County,0.45245459
21121,Kentucky,Knox County,-0.21000329
21123,Kentucky,Larue County,-0.184197655
21125,Kentucky,Laurel County,-0.267916977
21127,Kentucky,Lawrence County,-0.351298487
21129,Kentucky,Lee County,-0.150539062
21131,Kentucky,Leslie County,-0.541708604
21133,Kentucky,Letcher County,-0.259848556
21135,Kentucky,Lewis County,-0.290000509
21137,Kentucky,Lincoln County,0.725977991
21139,Kentucky,Livingston County,-0.277526162
21141,Kentucky,Logan County,-0.110253121
21143,Kentucky,Lyon County,-0.237767226
21145,Kentucky,McCracken County,-0.42744405
21147,Kentucky,McCreary County,-0.050183753
21149,Kentucky,McLean County,-0.282226744
21151,Kentucky,Madison County,-0.008273314
21153,Kentucky,Magoffin County,-0.008553752
21155,Kentucky,Marion County,-0.570490269
21157,Kentucky,Marshall County,-0.003683806
21159,Kentucky,Martin County,-0.324076278
21161,Kentucky,Mason County,-0.390878371
21163,Kentucky,Meade County,-0.007421682
21165,Kentucky,Menifee County,0.031968554
21167,Kentucky,Mercer County,-0.660232113
21169,Kentucky,Metcalfe County,-0.283901629
21171,Kentucky,Monroe County,-0.206870578
21173,Kentucky,Montgomery County,-0.226136229
21175,Kentucky,Morgan County,-0.00626928
21177,Kentucky,Muhlenberg County,-0.233406635
21179,Kentucky,Nelson County,-0.080918141
21181,Kentucky,Nicholas County,-0.127323606
21183,Kentucky,Ohio County,-0.658158558
21185,Kentucky,Oldham County,-0.367579134
21187,Kentucky,Owen County,-0.188159326
21189,Kentucky,Owsley County,0.017706344
21191,Kentucky,Pendleton County,-0.372387677
21193,Kentucky,Perry County,0.357816751
21195,Kentucky,Pike County,-0.204857784
21197,Kentucky,Powell County,-0.256067826
21199,Kentucky,Pulaski County,-0.439732382
21201,Kentucky,Robertson County,-0.005767749
21203,Kentucky,Rockcastle County,-0.465903735
21205,Kentucky,Rowan County,-0.05601732
21207,Kentucky,Russell County,-0.008341685
21209,Kentucky,Scott County,-0.290953632
21211,Kentucky,Shelby County,-0.008074763
21213,Kentucky,Simpson County,-0.007209642
21215,Kentucky,Spencer County,-0.142200812
21217,Kentucky,Taylor County,-0.160871673
21219,Kentucky,Todd County,-0.054380106
21221,Kentucky,Trigg County,-0.349467239
21223,Kentucky,Trimble County,-0.738893333
21225,Kentucky,Union County,-0.784336446
21227,Kentucky,Warren County,0.03297872
21229,Kentucky,Washington County,-0.220339103
21231,Kentucky,Wayne County,-0.170296388
21233,Kentucky,Webster County,-0.629410332
21235,Kentucky,Whitley County,0.029982541
21237,Kentucky,Wolfe County,-0.235603528
21239,Kentucky,Woodford County,-0.624785426
22001,Louisiana,Acadia Parish,-0.008626857
22003,Louisiana,Allen Parish,-0.590615515
22005,Louisiana,Ascension Parish,-0.579252568
22007,Louisiana,Assumption Parish,-8.58019E-07
22009,Louisiana,Avoyelles Parish,0.097034216
22011,Louisiana,Beauregard Parish,-0.01887816
22013,Louisiana,Bienville Parish,-0.100577843
22015,Louisiana,Bossier Parish,0.192137149
22017,Louisiana,Caddo Parish,-0.003421571
22019,Louisiana,Calcasieu Parish,-0.004567241
22021,Louisiana,Caldwell Parish,0.091846843
22023,Louisiana,Cameron Parish,0.252639977
22025,Louisiana,Catahoula Parish,0.032896866
22027,Louisiana,Claiborne Parish,-0.046224042
22029,Louisiana,Concordia Parish,0.103136374
22031,Louisiana,De Soto Parish,-0.011468172
22033,Louisiana,East Baton Rouge Parish,-0.378649772
22035,Louisiana,East Carroll Parish,-7.98239E-07
22037,Louisiana,East Feliciana Parish,0.029830179
22039,Louisiana,Evangeline Parish,-2.49706E-06
22041,Louisiana,Franklin Parish,-0.406943333
22043,Louisiana,Grant Parish,0.017128138
22045,Louisiana,Iberia Parish,-0.569867512
22047,Louisiana,Iberville Parish,-0.311348276
22049,Louisiana,Jackson Parish,-0.165093443
22051,Louisiana,Jefferson Parish,0.090971745
22053,Louisiana,Jefferson Davis Parish,0.055171332
22055,Louisiana,Lafayette Parish,0.269591117
22057,Louisiana,Lafourche Parish,0.05922446
22059,Louisiana,La Salle Parish,0.080623347
22061,Louisiana,Lincoln Parish,-0.039813542
22063,Louisiana,Livingston Parish,0.044731041
22065,Louisiana,Madison Parish,-7.98239E-07
22067,Louisiana,Morehouse Parish,0.079692042
22069,Louisiana,Natchitoches Parish,0.009668792
22071,Louisiana,Orleans Parish,-0.147993192
22073,Louisiana,Ouachita Parish,0.058666481
22075,Louisiana,Plaquemines Parish,0.042023362
22077,Louisiana,Pointe Coupee Parish,-0.606548384
22079,Louisiana,Rapides Parish,-1.38135E-06
22081,Louisiana,Red River Parish,-0.353878659
22083,Louisiana,Richland Parish,-0.590615515
22085,Louisiana,Sabine Parish,0.012224191
22087,Louisiana,St. Bernard Parish,-0.67211098
22089,Louisiana,St. Charles Parish,0.012608331
22091,Louisiana,St. Helena Parish,0.11850269
22093,Louisiana,St. James Parish,-1.92904E-06
22095,Louisiana,St. John the Baptist Parish,0.021700919
22097,Louisiana,St. Landry Parish,0.041178027
22099,Louisiana,St. Martin Parish,-0.44916235
22101,Louisiana,St. Mary Parish,-1.375567665
22103,Louisiana,St. Tammany Parish,0.055485596
22105,Louisiana,Tangipahoa Parish,0.085997708
22107,Louisiana,Tensas Parish,0.047337578
22109,Louisiana,Terrebonne Parish,-0.377426981
22111,Louisiana,Union Parish,0.094089066
22113,Louisiana,Vermilion Parish,0.099342067
22115,Louisiana,Vernon Parish,0.086719494
22117,Louisiana,Washington Parish,-0.007314126
22119,Louisiana,Webster Parish,0.049048457
22121,Louisiana,West Baton Rouge Parish,0.100575537
22123,Louisiana,West Carroll Parish,-0.127895034
22125,Louisiana,West Feliciana Parish,0.04401964
22127,Louisiana,Winn Parish,1.524620896
23001,Maine,Androscoggin County,0.061860037
23003,Maine,Aroostook County,-0.14350106
23005,Maine,Cumberland County,0.813725172
23007,Maine,Franklin County,-0.156089848
23009,Maine,Hancock County,-0.194938174
23011,Maine,Kennebec County,0.142057532
23013,Maine,Knox County,-0.258958021
23015,Maine,Lincoln County,1.055571869
23017,Maine,Oxford County,-0.307785366
23019,Maine,Penobscot County,-0.293977692
23021,Maine,Piscataquis County,0.234481286
23023,Maine,Sagadahoc County,1.061568439
23025,Maine,Somerset County,-0.105568525
23027,Maine,Waldo County,1.002825739
23029,Maine,Washington County,-0.709784994
23031,Maine,York County,0.113172106
24001,Maryland,Allegany County,-0.431721528
24003,Maryland,Anne Arundel County,0.160183724
24005,Maryland,Baltimore County,0.880947178
24009,Maryland,Calvert County,0.775880139
24011,Maryland,Caroline County,1.16871512
24013,Maryland,Carroll County,1.441565188
24015,Maryland,Cecil County,1.20043908
24017,Maryland,Charles County,0.834691031
24019,Maryland,Dorchester County,1.342181012
24021,Maryland,Frederick County,1.04162901
24023,Maryland,Garrett County,1.479581715
24025,Maryland,Harford County,0.097305709
24027,Maryland,Howard County,0.825876996
24029,Maryland,Kent County,0.567350708
24031,Maryland,Montgomery County,-1.352936633
24033,Maryland,Prince George's County,0.55618797
24035,Maryland,Queen Anne's County,1.008195781
24037,Maryland,St. Mary's County,1.332929917
24039,Maryland,Somerset County,-1.353913907
24041,Maryland,Talbot County,0.977279283
24043,Maryland,Washington County,0.955863889
24045,Maryland,Wicomico County,-0.842521117
24047,Maryland,Worcester County,0.999331813
24510,Maryland,Baltimore city,1.150672157
25001,Massachusetts,Barnstable County,0.775880139
25003,Massachusetts,Berkshire County,0.806626082
25005,Massachusetts,Bristol County,1.332336219
25007,Massachusetts,Dukes County,-1.091417589
25009,Massachusetts,Essex County,0.161974715
25011,Massachusetts,Franklin County,0.339659895
25013,Massachusetts,Hampden County,0.634997672
25015,Massachusetts,Hampshire County,-0.719102033
25017,Massachusetts,Middlesex County,-1.516829918
25019,Massachusetts,Nantucket County,1.199056409
25021,Massachusetts,Norfolk County,0.106137639
25023,Massachusetts,Plymouth County,1.424179407
25025,Massachusetts,Suffolk County,-1.209352661
25027,Massachusetts,Worcester County,0.942460634
26001,Michigan,Alcona County,-1.253626414
26003,Michigan,Alger County,0.42519105
26005,Michigan,Allegan County,0.98134416
26007,Michigan,Alpena County,0.680003299
26009,Michigan,Antrim County,0.583807341
26011,Michigan,Arenac County,0.52380043
26013,Michigan,Baraga County,0.484674661
26015,Michigan,Barry County,1.285856178
26017,Michigan,Bay County,0.500371846
26019,Michigan,Benzie County,0.545584807
26021,Michigan,Berrien County,0.426418361
26023,Michigan,Branch County,0.214407118
26025,Michigan,Calhoun County,0.561485784
26027,Michigan,Cass County,0.605073166
26029,Michigan,Charlevoix County,0.731996401
26031,Michigan,Cheboygan County,0.323018249
26033,Michigan,Chippewa County,0.533414446
26035,Michigan,Clare County,0.254724016
26037,Michigan,Clinton County,0.682584902
26039,Michigan,Crawford County,0.633947177
26041,Michigan,Delta County,0.582974389
26043,Michigan,Dickinson County,1.276232499
26045,Michigan,Eaton County,0.925007354
26047,Michigan,Emmet County,0.652282043
26049,Michigan,Genesee County,0.528798756
26051,Michigan,Gladwin County,0.605073166
26053,Michigan,Gogebic County,0.612126859
26055,Michigan,Grand Traverse County,1.131606924
26057,Michigan,Gratiot County,0.698956222
26059,Michigan,Hillsdale County,0.691263492
26061,Michigan,Houghton County,0.582559456
26063,Michigan,Huron County,1.180568486
26065,Michigan,Ingham County,0.462890788
26067,Michigan,Ionia County,0.504102732
26069,Michigan,Iosco County,0.53830747
26071,Michigan,Iron County,0.514359564
26073,Michigan,Isabella County,0.728595477
26075,Michigan,Jackson County,0.69202477
26077,Michigan,Kalamazoo County,0.547528052
26079,Michigan,Kalkaska County,0.565591073
26081,Michigan,Kent County,0.527409947
26083,Michigan,Keweenaw County,0.636704866
26085,Michigan,Lake County,0.59138524
26087,Michigan,Lapeer County,0.498877946
26089,Michigan,Leelanau County,0.593006631
26091,Michigan,Lenawee County,0.515772523
26093,Michigan,Livingston County,0.693077242
26095,Michigan,Luce County,0.502871466
26097,Michigan,Mackinac County,0.284308681
26099,Michigan,Macomb County,0.459435337
26101,Michigan,Manistee County,0.557429952
26103,Michigan,Marquette County,0.478460254
26105,Michigan,Mason County,0.894427745
26107,Michigan,Mecosta County,0.544020706
26109,Michigan,Menominee County,0.526993419
26111,Michigan,Midland County,1.426253968
26113,Michigan,Missaukee County,0.715327975
26115,Michigan,Monroe County,0.523201229
26117,Michigan,Montcalm County,0.595100682
26119,Michigan,Montmorency County,0.69419745
26121,Michigan,Muskegon County,0.889538152
26123,Michigan,Newaygo County,0.636704866
26125,Michigan,Oakland County,0.737848536
26127,Michigan,Oceana County,0.480533583
26129,Michigan,Ogemaw County,0.603304285
26131,Michigan,Ontonagon County,0.731079001
26133,Michigan,Osceola County,0.889879875
26135,Michigan,Oscoda County,0.592986049
26137,Michigan,Otsego County,0.570051514
26139,Michigan,Ottawa County,0.685182881
26141,Michigan,Presque Isle County,0.743777303
26143,Michigan,Roscommon County,0.488048868
26145,Michigan,Saginaw County,0.624206266
26147,Michigan,St. Clair County,0.543653925
26149,Michigan,St. Joseph County,0.456508264
26151,Michigan,Sanilac County,0.866463377
26153,Michigan,Schoolcraft County,0.439511111
26155,Michigan,Shiawassee County,0.844699738
26157,Michigan,Tuscola County,0.598160474
26159,Michigan,Van Buren County,0.541913594
26161,Michigan,Washtenaw County,0.638525584
26163,Michigan,Wayne County,0.535767257
26165,Michigan,Wexford County,0.593006631
27001,Minnesota,Aitkin County,0.70614328
27003,Minnesota,Anoka County,-1.198730004
27005,Minnesota,Becker County,1.446076478
27007,Minnesota,Beltrami County,1.449437563
27009,Minnesota,Benton County,-1.558822281
27011,Minnesota,Big Stone County,1.371919482
27013,Minnesota,Blue Earth County,-1.012694597
27015,Minnesota,Brown County,1.310953154
27017,Minnesota,Carlton County,-1.520024375
27019,Minnesota,Carver County,-0.223059528
27021,Minnesota,Cass County,1.001153045
27023,Minnesota,Chippewa County,-1.048687274
27025,Minnesota,Chisago County,0.976961869
27027,Minnesota,Clay County,0.904974189
27029,Minnesota,Clearwater County,-1.224948363
27031,Minnesota,Cook County,0.885965185
27033,Minnesota,Cottonwood County,0.832439836
27035,Minnesota,Crow Wing County,1.512816414
27037,Minnesota,Dakota County,-1.048687274
27039,Minnesota,Dodge County,1.171168432
27041,Minnesota,Douglas County,0.841175643
27043,Minnesota,Faribault County,-0.690966956
27045,Minnesota,Fillmore County,0.887741226
27047,Minnesota,Freeborn County,0.560706195
27049,Minnesota,Goodhue County,1.56180865
27051,Minnesota,Grant County,-1.264778833
27053,Minnesota,Hennepin County,-1.07764593
27055,Minnesota,Houston County,1.001153045
27057,Minnesota,Hubbard County,-1.462920684
27059,Minnesota,Isanti County,1.485892115
27061,Minnesota,Itasca County,1.537218735
27063,Minnesota,Jackson County,0.865994331
27065,Minnesota,Kanabec County,-0.35106342
27067,Minnesota,Kandiyohi County,1.057029429
27069,Minnesota,Kittson County,-1.433158075
27071,Minnesota,Koochiching County,-0.945630703
27073,Minnesota,Lac qui Parle County,0.93564131
27075,Minnesota,Lake County,1.492357775
27077,Minnesota,Lake of the Woods County,1.085087652
27079,Minnesota,Le Sueur County,0.85125387
27081,Minnesota,Lincoln County,0.594290399
27083,Minnesota,Lyon County,-0.749680585
27085,Minnesota,McLeod County,-1.132271867
27087,Minnesota,Mahnomen County,1.082105924
27089,Minnesota,Marshall County,1.286050857
